start_date,value_date,variable_name,location,measurement_unit,value,ensemble_name,qualifier_id,ensemblemember_id
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.1103,HEFSENSPOST,SIM1,1978
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.5695,HEFSENSPOST,SIM1,1979
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.6965,HEFSENSPOST,SIM1,1980
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.9575,HEFSENSPOST,SIM1,1981
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,23.3716,HEFSENSPOST,SIM1,1982
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.3858,HEFSENSPOST,SIM1,1983
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.1131,HEFSENSPOST,SIM1,1984
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.492,HEFSENSPOST,SIM1,1985
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.0564,HEFSENSPOST,SIM1,1986
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.9503,HEFSENSPOST,SIM1,1987
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.5608,HEFSENSPOST,SIM1,1988
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.8758,HEFSENSPOST,SIM1,1989
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.5789,HEFSENSPOST,SIM1,1990
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.1173,HEFSENSPOST,SIM1,1991
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.8133,HEFSENSPOST,SIM1,1992
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.1367,HEFSENSPOST,SIM1,1993
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.2353,HEFSENSPOST,SIM1,1994
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.7455,HEFSENSPOST,SIM1,1995
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.7146,HEFSENSPOST,SIM1,1996
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,24.5355,HEFSENSPOST,SIM1,1997
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.703,HEFSENSPOST,SIM1,1998
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.3726,HEFSENSPOST,SIM1,1999
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,23.7823,HEFSENSPOST,SIM1,2000
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.0164,HEFSENSPOST,SIM1,2001
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.4009,HEFSENSPOST,SIM1,2002
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.6614,HEFSENSPOST,SIM1,2003
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.0885,HEFSENSPOST,SIM1,2004
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.626,HEFSENSPOST,SIM1,2005
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.3939,HEFSENSPOST,SIM1,2006
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.2753,HEFSENSPOST,SIM1,2007
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,23.2725,HEFSENSPOST,SIM1,2008
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.3853,HEFSENSPOST,SIM1,2009
